snapshot_id,fetched_at_utc,gameweek_id,gameweek,player_id,Player,Display_Name,Team,Team_Short,Position,Age,Minutes,Starts,Cost_M,Selected_By_%,Goals,Assists,Expected_Goals,Expected_Assists,Expected_Goal_Involvements,creativity,threat,influence,ict_index,tackles,recoveries,clearances_blocks_interceptions,defensive_contribution,bonus,bps,Form,Total_Points,Status,News,prev_minutes,prev_goals,prev_assists,prev_xgi,prev_form,GW_Minutes,GW_Goals,GW_Assists,GW_xGI,Goals_p90,Assists_p90,xG_p90,xA_p90,xGI_p90,Creativity_p90,Threat_p90,Influence_p90,ICT_p90,DefActions_p90,Bonus_p90,BPS_p90,GW_Goals_p90,GW_Assists_p90,GW_xGI_p90,Rolling_Form_Last5,Rolling_xGI_p90_Last5,recency_rank
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,259,Issa Diop,Diop,Ipswich Town,IPS,DEF,29,180,2,4.0,16.3,0,0,0.0,0.01,0.01,0.8,2.0,7.2,1.0,1.0,10.0,16.0,17.0,0.0,14.0,2.0,4,a,,,,,,,180,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.4,1.0,3.6,0.5,22.0,0.0,7.0,0.0,0.0,0.005,2.0,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,261,Alex Iwobi,Iwobi,Fulham,FUL,MID,30,180,2,5.5,0.9,0,0,0.01,0.44,0.45,11.3,0.0,12.4,2.4,2.0,8.0,4.0,14.0,0.0,37.0,2.0,4,a,,,,,,,180,0,0,0.45,0.0,0.0,0.005,0.22,0.225,5.65,0.0,6.2,1.2,14.0,0.0,18.5,0.0,0.0,0.225,2.0,0.225,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,277,John Egan,Egan,Hull City,HUL,DEF,33,180,2,4.0,3.3,0,0,0.0,0.0,0.0,0.1,2.0,43.4,4.6,2.0,4.0,32.0,34.0,1.0,52.0,8.5,17,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,21.7,2.3,36.0,0.5,26.0,0.0,0.0,0.0,8.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,304,Dara O'Shea,O'Shea,Ipswich Town,IPS,DEF,27,180,2,4.0,3.3,0,0,0.07,0.17,0.24,24.5,2.0,48.0,7.5,2.0,8.0,17.0,19.0,0.0,2.0,2.0,4,a,,,,,,,180,0,0,0.24,0.0,0.0,0.035,0.085,0.12,12.25,1.0,24.0,3.75,23.0,0.0,1.0,0.0,0.0,0.12,2.0,0.12,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,306,Jacob Greaves,Greaves,Ipswich Town,IPS,DEF,25,180,2,4.0,1.4,0,0,0.0,0.01,0.01,1.3,0.0,16.4,1.8,4.0,5.0,13.0,17.0,0.0,-1.0,0.5,1,a,,,,,,,180,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.65,0.0,8.2,0.9,19.5,0.0,-0.5,0.0,0.0,0.005,0.5,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,332,James Justin,Justin,Leeds,LEE,DEF,28,180,2,4.5,1.4,0,0,0.03,0.02,0.05,2.3,2.0,24.6,2.9,8.0,7.0,12.0,20.0,2.0,40.0,6.0,12,a,,,,,,,180,0,0,0.05,0.0,0.0,0.015,0.01,0.025,1.15,1.0,12.3,1.45,23.5,1.0,20.0,0.0,0.0,0.025,6.0,0.025,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,334,Tarik Muharemović,Muharemović,Leeds,LEE,DEF,23,180,2,5.0,3.3,0,0,0.09,0.01,0.1,0.6,17.0,15.6,3.3,2.0,4.0,24.0,26.0,0.0,42.0,5.0,10,a,,,,,,,180,0,0,0.1,0.0,0.0,0.045,0.005,0.05,0.3,8.5,7.8,1.65,28.0,0.0,21.0,0.0,0.0,0.05,5.0,0.05,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,338,Ethan Ampadu,Ampadu,Leeds,LEE,MID,25,180,2,5.5,1.3,0,0,0.01,0.13,0.14,23.3,0.0,18.6,4.2,4.0,8.0,11.0,23.0,0.0,30.0,3.5,7,a,,,,,,,180,0,0,0.14,0.0,0.0,0.005,0.065,0.07,11.65,0.0,9.3,2.1,23.0,0.0,15.0,0.0,0.0,0.07,3.5,0.07,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,350,Alisson Becker,A.Becker,Liverpool,LIV,GKP,33,180,2,5.5,3.8,0,0,0.0,0.0,0.0,0.0,0.0,17.8,1.8,0.0,10.0,4.0,0.0,0.0,2.0,1.0,2,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.9,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,356,Virgil van Dijk,Virgil,Liverpool,LIV,DEF,35,180,2,6.5,18.6,0,0,0.25,0.04,0.29,1.6,24.0,25.6,5.1,2.0,11.0,16.0,18.0,0.0,13.0,1.5,3,a,,,,,,,180,0,0,0.29,0.0,0.0,0.125,0.02,0.145,0.8,12.0,12.8,2.55,23.5,0.0,6.5,0.0,0.0,0.145,1.5,0.145,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,384,Gianluigi Donnarumma,Donnarumma,Man City,MCI,GKP,27,180,2,5.5,8.1,0,0,0.0,0.0,0.0,0.0,0.0,26.8,2.7,0.0,12.0,1.0,0.0,0.0,17.0,1.5,3,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.35,6.5,0.0,8.5,0.0,0.0,0.0,1.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,385,James Trafford,Trafford,Leeds,LEE,GKP,23,180,2,5.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,19.4,1.9,0.0,20.0,0.0,0.0,2.0,48.0,6.0,12,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.95,10.0,1.0,24.0,0.0,0.0,0.0,6.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,390,Rúben dos Santos Gato Alves Dias,Rúben,Man City,MCI,DEF,29,180,2,5.5,1.8,0,0,0.09,0.71,0.8,17.9,2.0,24.4,4.4,1.0,14.0,11.0,12.0,0.0,30.0,2.0,4,a,,,,,,,180,0,0,0.8,0.0,0.0,0.045,0.355,0.4,8.95,1.0,12.2,2.2,19.0,0.0,15.0,0.0,0.0,0.4,2.0,0.4,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,412,Senne Lammens,Lammens,Man Utd,MUN,GKP,24,180,2,5.0,14.6,0,0,0.0,0.0,0.0,0.0,0.0,20.2,2.0,0.0,14.0,3.0,0.0,0.0,18.0,1.5,3,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0,8.5,0.0,9.0,0.0,0.0,0.0,1.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,445,Malick Thiaw,Thiaw,Newcastle,NEW,DEF,25,180,2,5.0,1.9,0,0,0.0,0.02,0.02,0.2,0.0,37.8,3.8,0.0,3.0,18.0,18.0,0.0,25.0,4.5,9,a,,,,,,,180,0,0,0.02,0.0,0.0,0.0,0.01,0.01,0.1,0.0,18.9,1.9,19.5,0.0,12.5,0.0,0.0,0.01,4.5,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,447,Sven Botman,Botman,Newcastle,NEW,DEF,26,180,2,5.0,0.6,0,0,0.01,0.01,0.02,0.3,0.0,32.4,3.3,1.0,6.0,14.0,15.0,0.0,26.0,4.0,8,a,,,,,,,180,0,0,0.02,0.0,0.0,0.005,0.005,0.01,0.15,0.0,16.2,1.65,18.0,0.0,13.0,0.0,0.0,0.01,4.0,0.01,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,449,Lewis Hall,Hall,Newcastle,NEW,DEF,21,180,2,5.0,6.6,0,0,0.03,0.66,0.69,15.2,0.0,22.0,3.7,7.0,14.0,17.0,24.0,3.0,60.0,7.0,14,a,,,,,,,180,0,0,0.69,0.0,0.0,0.015,0.33,0.345,7.6,0.0,11.0,1.85,31.0,1.5,30.0,0.0,0.0,0.345,7.0,0.345,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,453,Harvey Barnes,Barnes,Newcastle,NEW,MID,28,180,2,6.0,1.1,0,0,0.11,0.03,0.14,2.4,9.0,5.2,1.7,3.0,4.0,5.0,12.0,0.0,21.0,2.5,5,a,,,,,,,180,0,0,0.14,0.0,0.0,0.055,0.015,0.07,1.2,4.5,2.6,0.85,12.0,0.0,10.5,0.0,0.0,0.07,2.5,0.07,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,467,Matz Sels,Sels,Nott'm Forest,NFO,GKP,34,180,2,5.0,1.5,0,0,0.0,0.01,0.01,0.0,0.0,14.2,1.4,0.0,15.0,3.0,0.0,0.0,17.0,1.5,3,a,,,,,,,180,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.0,0.0,7.1,0.7,9.0,0.0,8.5,0.0,0.0,0.005,1.5,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,471,Nikola Milenković,Milenković,Nott'm Forest,NFO,DEF,28,180,2,5.5,1.7,0,0,0.11,0.02,0.13,0.6,14.0,7.6,2.2,3.0,9.0,17.0,20.0,0.0,7.0,2.5,5,a,,,,,,,180,0,0,0.13,0.0,0.0,0.055,0.01,0.065,0.3,7.0,3.8,1.1,24.5,0.0,3.5,0.0,0.0,0.065,2.5,0.065,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,472,Murillo Costa dos Santos,Murillo,Nott'm Forest,NFO,DEF,24,180,2,5.5,1.6,0,0,0.18,0.28,0.46,25.9,0.0,32.2,5.8,2.0,6.0,18.0,20.0,0.0,17.0,2.5,5,a,,,,,,,180,0,0,0.46,0.0,0.0,0.09,0.14,0.23,12.95,0.0,16.1,2.9,23.0,0.0,8.5,0.0,0.0,0.23,2.5,0.23,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,474,Jair Paula da Cunha Filho,Jair Cunha,Nott'm Forest,NFO,DEF,21,180,2,4.5,0.2,0,0,0.0,0.0,0.0,1.3,0.0,20.8,2.2,3.0,3.0,13.0,16.0,0.0,11.0,1.0,2,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,10.4,1.1,17.5,0.0,5.5,0.0,0.0,0.0,1.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,491,Igor Jesus Maciel da Cruz,Igor Jesus,Nott'm Forest,NFO,FWD,25,180,2,6.0,3.3,0,0,0.96,0.06,1.02,6.8,31.0,5.2,4.3,1.0,2.0,5.0,8.0,0.0,12.0,1.5,3,a,,,,,,,180,0,0,1.02,0.0,0.0,0.48,0.03,0.51,3.4,15.5,2.6,2.15,8.0,0.0,6.0,0.0,0.0,0.51,1.5,0.51,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,496,Antonín Kinský,Kinsky,Spurs,TOT,GKP,23,180,2,4.5,21.1,0,0,0.0,0.0,0.0,0.0,0.0,43.6,4.4,0.0,18.0,4.0,0.0,0.0,19.0,1.5,3,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.2,11.0,0.0,9.5,0.0,0.0,0.0,1.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,504,Luka Vušković,Vuskovic,Brighton,BHA,DEF,19,180,2,5.0,2.5,0,0,0.16,0.05,0.21,4.5,12.0,12.4,2.9,1.0,5.0,11.0,12.0,0.0,17.0,3.0,6,a,,,,,,,180,0,0,0.21,0.0,0.0,0.08,0.025,0.105,2.25,6.0,6.2,1.45,14.5,0.0,8.5,0.0,0.0,0.105,3.0,0.105,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,529,Robin Roefs,Roefs,Sunderland,SUN,GKP,23,180,2,5.0,3.7,0,0,0.0,0.0,0.0,0.0,0.0,15.2,1.5,0.0,15.0,3.0,0.0,0.0,29.0,3.5,7,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.75,9.0,0.0,14.5,0.0,0.0,0.0,3.5,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,532,Daniel Ballard,Ballard,Sunderland,SUN,DEF,26,180,2,5.0,4.6,0,0,0.03,0.01,0.04,1.2,0.0,18.2,1.9,3.0,1.0,16.0,19.0,0.0,31.0,4.0,8,a,,,,,,,180,0,0,0.04,0.0,0.0,0.015,0.005,0.02,0.6,0.0,9.1,0.95,19.5,0.0,15.5,0.0,0.0,0.02,4.0,0.02,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,536,Reinildo Mandava,Reinildo,Sunderland,SUN,DEF,32,180,2,4.5,0.4,0,0,0.0,0.3,0.3,27.5,4.0,23.0,5.5,4.0,8.0,11.0,15.0,0.0,35.0,3.5,7,a,,,,,,,180,0,0,0.3,0.0,0.0,0.0,0.15,0.15,13.75,2.0,11.5,2.75,19.0,0.0,17.5,0.0,0.0,0.15,3.5,0.15,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,541,Thomas Meunier,Meunier,Sunderland,SUN,DEF,34,180,2,4.5,0.3,0,0,0.1,0.13,0.23,5.3,11.0,13.8,3.0,2.0,8.0,10.0,12.0,0.0,32.0,3.5,7,a,,,,,,,180,0,0,0.23,0.0,0.0,0.05,0.065,0.115,2.65,5.5,6.9,1.5,16.0,0.0,16.0,0.0,0.0,0.115,3.5,0.115,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,545,Noah Sadiki,Sadiki,Sunderland,SUN,MID,21,180,2,5.0,0.3,0,0,0.08,0.05,0.13,32.1,25.0,14.6,7.2,3.0,4.0,6.0,13.0,0.0,39.0,2.5,5,a,,,,,,,180,0,0,0.13,0.0,0.0,0.04,0.025,0.065,16.05,12.5,7.3,3.6,13.0,0.0,19.5,0.0,0.0,0.065,2.5,0.065,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,564,Kjell Scherpen,Scherpen,Ipswich Town,IPS,GKP,26,180,2,4.5,0.6,0,0,0.0,0.01,0.01,0.0,0.0,14.4,1.4,0.0,23.0,5.0,0.0,0.0,21.0,2.0,4,a,,,,,,,180,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.0,0.0,7.2,0.7,14.0,0.0,10.5,0.0,0.0,0.005,2.0,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,566,António João Pereira de Albuquerque Tavares da Silva,Silva,Bournemouth,BOU,DEF,22,180,2,5.0,0.4,0,0,0.25,0.03,0.28,0.3,0.0,31.4,3.2,2.0,5.0,21.0,23.0,0.0,16.0,3.0,6,a,,,,,,,180,0,0,0.28,0.0,0.0,0.125,0.015,0.14,0.15,0.0,15.7,1.6,25.5,0.0,8.0,0.0,0.0,0.14,3.0,0.14,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,567,Lukás Hornícek,Horníček,Newcastle,NEW,GKP,24,180,2,5.0,0.9,0,0,0.0,0.0,0.0,0.0,0.0,41.2,4.1,0.0,9.0,5.0,0.0,0.0,44.0,4.0,8,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.05,7.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,572,Konstantinos Tzolakis,Tzolakis,Hull City,HUL,GKP,23,180,2,4.5,5.5,0,0,0.0,0.0,0.0,0.0,0.0,34.6,3.5,0.0,33.0,0.0,0.0,6.0,73.0,10.0,20,a,,,,,,,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,1.75,16.5,3.0,36.5,0.0,0.0,0.0,10.0,0.0,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,67,Rayan Vitor Simplício Rocha,Rayan,Bournemouth,BOU,MID,20,178,2,6.5,2.5,0,0,0.44,0.05,0.49,11.3,17.0,6.2,3.5,1.0,3.0,2.0,6.0,0.0,13.0,2.0,4,a,,,,,,,178,0,0,0.49,0.0,0.0,0.222,0.025,0.248,5.713,8.596,3.135,1.77,6.067,0.0,6.573,0.0,0.0,0.248,2.0,0.248,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,393,Abdukodir Khusanov,Khusanov,Man City,MCI,DEF,22,178,2,5.5,1.7,0,0,0.0,0.04,0.04,3.4,0.0,17.0,2.0,6.0,9.0,5.0,11.0,0.0,31.0,2.0,4,a,,,,,,,178,0,0,0.04,0.0,0.0,0.0,0.02,0.02,1.719,0.0,8.596,1.011,15.674,0.0,15.674,0.0,0.0,0.02,2.0,0.02,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,86,Keane Lewis-Potter,Lewis-Potter,Brentford,BRE,MID,25,177,2,5.5,1.6,1,1,0.79,0.25,1.04,15.9,19.0,47.2,8.2,3.0,11.0,7.0,21.0,3.0,66.0,8.0,16,a,,,,,,,177,1,1,1.04,0.508,0.508,0.402,0.127,0.529,8.085,9.661,24.0,4.169,21.356,1.525,33.559,0.508,0.508,0.529,8.0,0.529,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,94,Kevin Schade,Schade,Brentford,BRE,MID,24,177,2,6.0,3.7,1,0,0.77,0.03,0.8,11.8,59.0,14.4,8.5,5.0,9.0,4.0,18.0,3.0,51.0,6.5,13,a,,,,,,,177,1,0,0.8,0.508,0.0,0.392,0.015,0.407,6.0,30.0,7.322,4.322,18.305,1.525,25.932,0.508,0.0,0.407,6.5,0.407,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,69,Alex Scott,Scott,Bournemouth,BOU,MID,23,176,2,6.0,1.8,1,0,0.26,0.28,0.54,4.8,0.0,11.4,1.6,7.0,15.0,4.0,26.0,3.0,56.0,7.0,14,a,,,,,,,176,1,0,0.54,0.511,0.0,0.133,0.143,0.276,2.455,0.0,5.83,0.818,26.591,1.534,28.636,0.511,0.0,0.276,7.0,0.276,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,244,Harrison Armstrong,Armstrong,Everton,EVE,MID,19,176,2,5.0,0.3,0,1,0.0,0.07,0.07,14.7,4.0,28.8,4.8,5.0,14.0,6.0,25.0,0.0,37.0,5.0,10,a,,,,,,,176,0,1,0.07,0.0,0.511,0.0,0.036,0.036,7.517,2.045,14.727,2.455,25.568,0.0,18.92,0.0,0.511,0.036,5.0,0.036,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,127,Diego Gómez Amarilla,Gomez,Brighton,BHA,MID,23,175,2,5.0,4.2,0,2,0.56,0.65,1.21,25.1,41.0,33.0,9.9,5.0,3.0,3.0,11.0,0.0,42.0,5.5,11,a,,,,,,,175,0,2,1.21,0.0,1.029,0.288,0.334,0.622,12.909,21.086,16.971,5.091,11.314,0.0,21.6,0.0,1.029,0.622,5.5,0.622,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,41,Emiliano Buendía Stati,Buendía,Aston Villa,AVL,MID,29,175,2,6.0,1.1,0,0,0.15,0.11,0.26,16.3,8.0,0.0,2.2,2.0,7.0,3.0,12.0,0.0,13.0,2.0,4,a,,,,,,,175,0,0,0.26,0.0,0.0,0.077,0.057,0.134,8.383,4.114,0.0,1.131,12.343,0.0,6.686,0.0,0.0,0.134,2.0,0.134,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,246,Merlin Röhl,Röhl,Everton,EVE,MID,24,175,2,5.0,0.1,0,0,0.0,0.07,0.07,13.0,2.0,13.8,2.9,5.0,9.0,4.0,18.0,0.0,25.0,2.5,5,a,,,,,,,175,0,0,0.07,0.0,0.0,0.0,0.036,0.036,6.686,1.029,7.097,1.491,18.514,0.0,12.857,0.0,0.0,0.036,2.5,0.036,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,282,Ryan Giles,Giles,Hull City,HUL,DEF,26,174,2,4.0,1.0,0,0,0.02,0.14,0.16,18.8,4.0,13.8,3.7,2.0,5.0,6.0,8.0,0.0,45.0,6.0,12,a,,,,,,,174,0,0,0.16,0.0,0.0,0.01,0.072,0.083,9.724,2.069,7.138,1.914,10.862,0.0,23.276,0.0,0.0,0.083,6.0,0.083,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,154,Cole Palmer,Palmer,Chelsea,CHE,MID,24,172,2,9.6,18.0,2,1,0.94,0.32,1.26,41.3,54.0,65.2,16.1,4.0,11.0,2.0,17.0,3.0,88.0,10.0,20,a,,,,,,,172,2,1,1.26,1.047,0.523,0.492,0.167,0.659,21.61,28.256,34.116,8.424,17.791,1.57,46.047,1.047,0.523,0.659,10.0,0.659,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,286,Mohamed Belloumi,Belloumi,Hull City,HUL,MID,24,172,2,5.0,0.8,0,1,0.17,0.05,0.22,2.2,7.0,10.6,2.0,6.0,8.0,6.0,20.0,0.0,31.0,4.5,9,a,,,,,,,172,0,1,0.22,0.0,0.523,0.089,0.026,0.115,1.151,3.663,5.547,1.047,20.93,0.0,16.221,0.0,0.523,0.115,4.5,0.115,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,106,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,BRE,FWD,25,172,2,8.0,15.1,0,0,1.8,0.09,1.89,4.0,8.0,2.2,1.4,1.0,7.0,1.0,9.0,0.0,-1.0,1.0,2,a,,,,,,,172,0,0,1.89,0.0,0.0,0.942,0.047,0.989,2.093,4.186,1.151,0.733,9.419,0.0,-0.523,0.0,0.0,0.989,1.0,0.989,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,40,Morgan Rogers,Rogers,Chelsea,CHE,MID,24,171,2,7.5,25.7,1,1,1.1,1.11,2.21,53.5,29.0,48.8,13.1,3.0,8.0,1.0,12.0,1.0,65.0,6.5,13,a,,,,,,,171,1,1,2.21,0.526,0.526,0.579,0.584,1.163,28.158,15.263,25.684,6.895,12.632,0.526,34.211,0.526,0.526,1.163,6.5,1.163,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,464,Yoane Wissa,Wissa,Newcastle,NEW,FWD,29,171,2,6.1,8.2,1,1,1.35,0.02,1.37,16.3,28.0,20.0,6.4,5.0,7.0,2.0,14.0,2.0,44.0,6.0,12,a,,,,,,,171,1,1,1.37,0.526,0.526,0.711,0.011,0.721,8.579,14.737,10.526,3.368,14.737,1.053,23.158,0.526,0.526,0.721,6.0,0.721,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,398,Phil Foden,Foden,Man City,MCI,MID,26,171,2,7.0,4.6,0,2,0.99,0.85,1.84,49.6,15.0,10.4,7.5,4.0,7.0,2.0,13.0,1.0,53.0,5.0,10,a,,,,,,,171,0,2,1.84,0.0,1.053,0.521,0.447,0.968,26.105,7.895,5.474,3.947,13.684,0.526,27.895,0.0,1.053,0.968,5.0,0.968,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,36,Ian Maatsen,Maatsen,Aston Villa,AVL,DEF,24,171,2,4.5,0.7,0,0,0.1,0.0,0.1,0.8,3.0,9.2,1.3,5.0,4.0,9.0,14.0,0.0,-15.0,0.5,1,a,,,,,,,171,0,0,0.1,0.0,0.0,0.053,0.0,0.053,0.421,1.579,4.842,0.684,16.842,0.0,-7.895,0.0,0.0,0.053,0.5,0.053,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,45,John McGinn,McGinn,Aston Villa,AVL,MID,31,171,2,5.5,2.6,0,0,0.09,0.06,0.15,2.4,1.0,1.6,0.5,2.0,5.0,3.0,10.0,0.0,10.0,1.0,2,a,,,,,,,171,0,0,0.15,0.0,0.0,0.047,0.032,0.079,1.263,0.526,0.842,0.263,10.526,0.0,5.263,0.0,0.0,0.079,1.0,0.079,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,254,Antonee Robinson,Robinson,Fulham,FUL,DEF,29,171,2,4.5,1.6,0,0,0.13,0.06,0.19,25.2,3.0,21.6,5.0,6.0,7.0,4.0,10.0,0.0,14.0,1.5,3,a,,,,,,,171,0,0,0.19,0.0,0.0,0.068,0.032,0.1,13.263,1.579,11.368,2.632,14.211,0.0,7.368,0.0,0.0,0.1,1.5,0.1,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,8,Riccardo Calafiori,Calafiori,Arsenal,ARS,DEF,24,170,2,5.6,41.9,0,2,0.15,0.55,0.7,12.2,4.0,26.0,4.2,2.0,5.0,6.0,8.0,2.0,61.0,10.0,20,a,,,,,,,170,0,2,0.7,0.0,1.059,0.079,0.291,0.371,6.459,2.118,13.765,2.224,11.118,1.059,32.294,0.0,1.059,0.371,10.0,0.371,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,534,Trai Hume,Hume,Sunderland,SUN,DEF,24,169,2,4.5,5.9,0,0,0.04,0.28,0.32,39.4,13.0,9.4,6.2,7.0,10.0,3.0,10.0,0.0,38.0,4.0,8,a,,,,,,,169,0,0,0.32,0.0,0.0,0.021,0.149,0.17,20.982,6.923,5.006,3.302,15.976,0.0,20.237,0.0,0.0,0.17,4.0,0.17,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,11,Cristhian Mosquera,Mosquera,Arsenal,ARS,DEF,22,168,2,5.5,5.3,0,0,0.0,0.01,0.01,0.6,0.0,14.4,1.5,0.0,3.0,9.0,9.0,0.0,52.0,6.0,12,a,,,,,,,168,0,0,0.01,0.0,0.0,0.0,0.005,0.005,0.321,0.0,7.714,0.804,11.25,0.0,27.857,0.0,0.0,0.005,6.0,0.005,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,542,Enzo Le Fée,E.Le Fée,Sunderland,SUN,MID,26,168,2,5.9,7.3,0,0,0.37,0.2,0.57,9.9,0.0,4.6,1.5,2.0,5.0,1.0,8.0,0.0,26.0,2.5,5,a,,,,,,,168,0,0,0.57,0.0,0.0,0.198,0.107,0.305,5.304,0.0,2.464,0.804,8.571,0.0,13.929,0.0,0.0,0.305,2.5,0.305,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,115,Maxim De Cuyper,De Cuyper,Brighton,BHA,DEF,25,167,2,4.6,12.7,1,1,1.5,0.26,1.76,45.3,43.0,40.6,12.9,3.0,6.0,3.0,6.0,2.0,44.0,8.5,17,a,,,,,,,167,1,1,1.76,0.539,0.539,0.808,0.14,0.949,24.413,23.174,21.88,6.952,9.701,1.078,23.713,0.539,0.539,0.949,8.5,0.949,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,32,Matty Cash,Cash,Aston Villa,AVL,DEF,29,167,2,4.5,7.2,0,0,0.15,0.01,0.16,1.1,0.0,12.0,1.3,6.0,1.0,7.0,13.0,0.0,0.0,0.5,1,a,,,,,,,167,0,0,0.16,0.0,0.0,0.081,0.005,0.086,0.593,0.0,6.467,0.701,14.551,0.0,0.0,0.0,0.0,0.086,0.5,0.086,1
1,2026-08-31T22:21:24+00:00,1,Gameweek 1,173,Bobby Thomas,Thomas,Coventry City,COV,DEF,25,167,2,4.0,8.2,0,0,0.02,0.02,0.04,11.2,1.0,23.2,3.5,1.0,8.0,18.0,19.0,2.0,39.0,5.5,11,a,,,,,,,167,0,0,0.04,0.0,0.0,0.011,0.011,0.022,6.036,0.539,12.503,1.886,24.79,1.078,21.018,0.0,0.0,0.022,5.5,0.022,1
